time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1786280609999583200,328.17958325195315,36.47500452119857,0.32525151967879956,7.258974518679344,51.812086132714846,36.88500451762229,353.7224426269531,3.1466742772589615,3.0066039105072084,46.40092643551426,17.486797332697886
1786280610999592200,329.1795922851563,36.79149683378637,0.3247997164714039,7.258974518679608,51.81224374408785,37.20149683021009,353.7224426269531,3.1466742772592924,3.0523584580027507,46.40089846435987,17.48679733269789
1786280611999600400,330.17960034179686,37.037799215875566,0.3080157138836663,7.258974518679286,51.812402781415024,37.44779921229929,353.7224426269531,3.1466742772601486,3.143948691763522,46.40087024014163,17.7491912841109
1786280612999608300,331.1796083984375,37.12668588012457,0.3080157138836604,7.258974518679223,51.81256239196576,37.53668587654829,352.9068908691406,3.1466742772608467,3.2285724607749775,46.40083928690947,17.793216705252963
1786280613999617800,332.17961767578123,37.09177427832037,0.3080157138836664,7.2589745186794445,51.81272766034697,37.50177427474409,345.07403564453125,5.378816334105114,3.4030666448047686,46.40080276125897,17.7491912841109
1786280614999626800,333.17962670898436,37.30895847454667,0.30801571388369925,7.258974518679399,51.812874452341774,37.71895847097039,345.07403564453125,3.146674277262938,3.514738517664667,46.40073963392095,17.50348281853755
1786280615999634000,334.1796340332031,37.53607693873346,0.3080157138838115,7.258974518679467,51.81301346716273,37.94607693515718,345.07403564453125,3.146674277262823,3.610990092207519,46.400679851144695,16.63641548151075
1786280616999642400,335.17964233398436,37.534707634709775,0.3080157138838116,7.258974518679308,51.81315363425559,37.9447076311335,345.07403564453125,5.448316628304744,3.7703211602833036,46.40061957281033,16.63641548151075
1786280617999650600,336.1796506347656,37.68255390319973,0.3080157138838685,7.258974518679262,51.813286555006144,38.092553899623454,344.51141357421875,3.1466742772658667,4.059415223781297,46.40056003411261,16.178213119454757
1786280618999659500,337.1796594238281,38.03377670887858,0.30801571388391685,7.258974518679361,51.81341445048412,38.4437767053023,355.3882751464844,7.097886154021847,4.16427957104268,46.40055579507673,15.778113365125023
1786280619999667200,338.1796672363281,38.1452487334609,0.3080157138840057,7.258974518679217,51.813546174341994,38.555248729884624,355.3882751464844,8.113388766166631,4.2481571053999,46.400538653228026,15.015803337055521
1786280620999675400,339.17967529296874,38.090663640759885,0.30801571388400567,7.258974518679322,51.81367950539876,38.50066363718361,355.3882751464844,8.67238104392034,4.297935228439814,46.400521302225165,15.015803337055518
1786280621999684900,340.17968481445314,38.07961977645755,1.2802382345799268,7.258970533107175,51.813796163362966,38.48961977288127,355.3882751464844,9.747123160370517,3,46.40050612097206,14.560278379205942
1786280622999692300,341.1796923828125,37.83024734724313,1.282343063292819,7.407006467695075,51.81391613483849,38.24024734366685,355.26702880859375,8.784133755088591,3,46.40049029654959,14.028077132647418
1786280623999701200,342.179701171875,37.61110404320061,1.1636008554352995,7.2589609167733595,51.814032840388066,38.02110403962433,355.26702880859375,8.015053174456055,3,46.40047470804061,13.766371390690862
1786280624999708400,343.1797084960937,37.69238881766796,0.6636337729510124,7.258947625702906,51.81414410264,38.10238881409168,355.26702880859375,6.810020300765292,3,46.40045984659562,12.928151033874931
1786280625999716400,344.17971630859375,37.6173943830654,0.705163196383585,7.25897185922882,51.81425756879134,38.027394379489124,355.26702880859375,7.17744776349591,3,46.40044469077551,12.676027371459808
1786280626999725300,345.1797253417969,37.80506078340113,0.847970289048877,7.2583694510806085,51.814369888024,38.21506077982485,355.26702880859375,7.452127894856614,3,46.40042968814732,12.61934862098652
